5,0,16.206000089645386
5,-160.71900010108948,24.252000093460083
5,25.445000171661377,16.256999969482422
5,17.555999994277954,14.70199990272522
5,16.032999992370605,14.405999898910522
5,15.733000040054321,15.072999954223633
5,16.39299988746643,15.04699993133545
5,16.347000122070312,15.373999834060669
5,16.717999935150146,15.590999841690063
5,16.777999877929688,18.40499997138977
6,0,16.250999927520752
6,-160.69600009918213,24.180000066757202
6,25.42200016975403,16.266000032424927
6,17.555999994277954,14.678999900817871
6,16.013999938964844,14.456000089645386
6,15.740999937057495,15.146000146865845
6,16.40400004386902,15.030999898910522
6,16.347000122070312,15.365999937057495
6,16.676999807357788,15.489000082015991
6,16.819000005722046,18.414000034332275
7,0,16.131999969482422
7,-160.68899989128113,24.08999991416931
7,25.40400004386902,16.238999843597412
7,17.555999994277954,14.681999921798706
7,16.001999855041504,14.486999988555908
7,15.784000158309937,15.132999897003174
7,16.372999906539917,15.085999965667725
7,16.347000122070312,15.358999967575073
7,16.6969997882843,15.745000123977661
7,16.799000024795532,18.396000146865845
