compute,1,903,1491492846997.00,,5,1606140720,1606140720
compute,1,902,1491492845970.00,,26,1606140720,1606140720
compute,1,901,1491492844964.00,,6,1606140720,1606140720
compute,1,900,1491492843957.00,,6,1606140720,1606140720
compute,1,899,1491492842929.00,,28,1606140720,1606140720
compute,1,898,1491492839374.00,,5,1221714496,1221714496
compute,1,897,1491492838368.00,,5,1221714496,1221714496
compute,1,896,1491492837341.00,,26,1221714496,1221714496
compute,1,895,1491492836335.00,,6,1221714496,1221714496
compute,1,894,1491492835329.00,,6,1221714496,1221714496
compute,1,893,1491492834302.00,,26,1221714496,1221714496
compute,1,892,1491492833295.00,,6,1221714496,1221714496
compute,1,891,1491492832289.00,,6,1221714496,1221714496
compute,1,890,1491492831272.00,,17,1221714496,1221714496
compute,1,889,1491492828806.00,,6,1026848464,1026848464
compute,1,888,1491492827780.00,,26,1026848464,1026848464
compute,1,887,1491492826773.00,,6,1026848464,1026848464
compute,1,886,1491492825766.00,,6,1026848464,1026848464
compute,1,885,1491492824740.00,,26,1026848464,1026848464
compute,1,884,1491492823734.00,,6,1026848464,1026848464
compute,1,883,1491492822728.00,,6,1026848464,1026848464
compute,1,882,1491492821709.00,,18,1026848464,1026848464
compute,1,881,1491492819533.00,,27,928199400,928199400
compute,1,880,1491492818527.00,,6,928199400,928199400
compute,1,879,1491492817521.00,,5,928199400,928199400
compute,1,878,1491492816494.00,,27,928199400,928199400
compute,1,877,1491492815487.00,,7,928199400,928199400
compute,1,876,1491492814481.00,,6,928199400,928199400
compute,1,875,1491492813463.00,,17,928199400,928199400
compute,1,874,1491492811690.00,,26,1286298976,1286298976
compute,1,873,1491492810683.00,,6,1286298976,1286298976
compute,1,872,1491492809677.00,,6,1286298976,1286298976
compute,1,871,1491492808651.00,,26,1286298976,1286298976
compute,1,870,1491492807644.00,,6,1286298976,1286298976
compute,1,869,1491492806638.00,,6,1286298976,1286298976
compute,1,868,1491492805631.00,,6,1286298976,1286298976
compute,1,867,1491492804625.00,,6,1286298976,1286298976
compute,1,866,1491492803619.00,,5,1286298976,1286298976
compute,1,865,1491492802600.00,,18,1286298976,1286298976
compute,1,864,1491492799877.00,,6,1059682768,1059682768
compute,1,863,1491492798850.00,,26,1059682768,1059682768
compute,1,862,1491492797844.00,,6,1059682768,1059682768
compute,1,861,1491492796837.00,,6,1059682768,1059682768
compute,1,860,1491492795811.00,,26,1059682768,1059682768
compute,1,859,1491492794804.00,,6,1059682768,1059682768
compute,1,858,1491492793797.00,,6,1059682768,1059682768
compute,1,857,1491492792769.00,,27,1059682768,1059682768
compute,1,856,1491492790375.00,,26,1352936824,1352936824
compute,1,855,1491492789369.00,,6,1352936824,1352936824
compute,1,854,1491492788362.00,,6,1352936824,1352936824
compute,1,853,1491492787336.00,,26,1352936824,1352936824
compute,1,852,1491492786328.00,,7,1352936824,1352936824
compute,1,851,1491492785322.00,,6,1352936824,1352936824
compute,1,850,1491492784295.00,,26,1352936824,1352936824
compute,1,849,1491492783289.00,,6,1352936824,1352936824
compute,1,848,1491492782283.00,,6,1352936824,1352936824
compute,1,847,1491492781264.00,,18,1352936824,1352936824
compute,1,846,1491492778435.00,,6,1093448392,1093448392
compute,1,845,1491492777409.00,,26,1093448392,1093448392
compute,1,844,1491492776402.00,,6,1093448392,1093448392
compute,1,843,1491492775396.00,,6,1093448392,1093448392
compute,1,842,1491492774370.00,,25,1093448392,1093448392
compute,1,841,1491492773363.00,,6,1093448392,1093448392
compute,1,840,1491492772357.00,,6,1093448392,1093448392
compute,1,839,1491492771329.00,,28,1093448392,1093448392
compute,1,838,1491492768582.00,,7,961927808,961927808
compute,1,837,1491492767555.00,,27,961927808,961927808
compute,1,836,1491492766549.00,,6,961927808,961927808
compute,1,835,1491492765541.00,,7,961927808,961927808
compute,1,834,1491492764535.00,,6,961927808,961927808
compute,1,833,1491492763528.00,,6,961927808,961927808
compute,1,832,1491492762510.00,,18,961927808,961927808
compute,1,831,1491492760586.00,,26,1303311168,1303311168
compute,1,830,1491492759579.00,,6,1303311168,1303311168
compute,1,829,1491492758572.00,,7,1303311168,1303311168
compute,1,828,1491492757545.00,,27,1303311168,1303311168
compute,1,827,1491492756539.00,,6,1303311168,1303311168
compute,1,826,1491492755532.00,,6,1303311168,1303311168
compute,1,825,1491492754526.00,,6,1303311168,1303311168
compute,1,824,1491492753499.00,,26,1303311168,1303311168
compute,1,823,1491492752493.00,,6,1303311168,1303311168
compute,1,822,1491492751474.00,,18,1303311168,1303311168
compute,1,821,1491492748955.00,,6,1476114952,1476114952
compute,1,820,1491492747948.00,,7,1476114952,1476114952
compute,1,819,1491492746922.00,,26,1476114952,1476114952
compute,1,818,1491492745915.00,,6,1476114952,1476114952
compute,1,817,1491492744908.00,,7,1476114952,1476114952
compute,1,816,1491492743901.00,,6,1476114952,1476114952
compute,1,815,1491492742894.00,,7,1476114952,1476114952
compute,1,814,1491492741868.00,,26,1476114952,1476114952
compute,1,813,1491492740842.00,,26,1476114952,1476114952
compute,1,812,1491492739835.00,,6,1476114952,1476114952
compute,1,811,1491492738816.00,,18,1476114952,1476114952
compute,1,810,1491492735894.00,,6,1563921880,1563921880
compute,1,809,1491492734888.00,,6,1563921880,1563921880
compute,1,808,1491492733860.00,,27,1563921880,1563921880
compute,1,807,1491492732854.00,,6,1563921880,1563921880
compute,1,806,1491492731848.00,,6,1563921880,1563921880
compute,1,805,1491492730821.00,,26,1563921880,1563921880
compute,1,804,1491492729814.00,,6,1563921880,1563921880
compute,1,803,1491492728808.00,,6,1563921880,1563921880
compute,1,802,1491492727782.00,,26,1563921880,1563921880
compute,1,801,1491492726775.00,,6,1563921880,1563921880
compute,1,800,1491492725769.00,,6,1563921880,1563921880
compute,1,799,1491492724751.00,,18,1563921880,1563921880
compute,1,798,1491492721454.00,,5,1200363248,1200363248
compute,1,797,1491492720447.00,,6,1200363248,1200363248
compute,1,796,1491492719420.00,,27,1200363248,1200363248
compute,1,795,1491492718414.00,,6,1200363248,1200363248
compute,1,794,1491492717408.00,,6,1200363248,1200363248
compute,1,793,1491492716381.00,,26,1200363248,1200363248
compute,1,792,1491492715374.00,,7,1200363248,1200363248
compute,1,791,1491492714368.00,,6,1200363248,1200363248
compute,1,790,1491492713350.00,,17,1200363248,1200363248
compute,1,789,1491492711132.00,,6,1016155184,1016155184
compute,1,788,1491492710125.00,,6,1016155184,1016155184
compute,1,787,1491492709099.00,,26,1016155184,1016155184
compute,1,786,1491492708092.00,,6,1016155184,1016155184
compute,1,785,1491492707086.00,,6,1016155184,1016155184
compute,1,784,1491492706058.00,,27,1016155184,1016155184
compute,1,783,1491492705052.00,,6,1016155184,1016155184
compute,1,782,1491492704034.00,,17,1016155184,1016155184
compute,1,781,1491492701850.00,,26,1330837376,1330837376
compute,1,780,1491492700844.00,,5,1330837376,1330837376
compute,1,779,1491492699838.00,,6,1330837376,1330837376
compute,1,778,1491492698812.00,,26,1330837376,1330837376
compute,1,777,1491492697804.00,,7,1330837376,1330837376
compute,1,776,1491492696798.00,,6,1330837376,1330837376
compute,1,775,1491492695771.00,,27,1330837376,1330837376
compute,1,774,1491492694765.00,,6,1330837376,1330837376
compute,1,773,1491492693758.00,,6,1330837376,1330837376
compute,1,772,1491492692741.00,,17,1330837376,1330837376
compute,1,771,1491492689871.00,,6,1082344376,1082344376
compute,1,770,1491492688864.00,,6,1082344376,1082344376
compute,1,769,1491492687838.00,,26,1082344376,1082344376
compute,1,768,1491492686831.00,,6,1082344376,1082344376
compute,1,767,1491492685824.00,,6,1082344376,1082344376
compute,1,766,1491492684796.00,,27,1082344376,1082344376
compute,1,765,1491492683790.00,,6,1082344376,1082344376
compute,1,764,1491492682763.00,,26,1082344376,1082344376
compute,1,763,1491492680122.00,,26,956432768,956432768
compute,1,762,1491492679116.00,,5,956432768,956432768
compute,1,761,1491492678110.00,,6,956432768,956432768
compute,1,760,1491492677103.00,,6,956432768,956432768
compute,1,759,1491492676076.00,,27,956432768,956432768
compute,1,758,1491492675069.00,,6,956432768,956432768
compute,1,757,1491492674051.00,,18,956432768,956432768
compute,1,756,1491492672126.00,,6,1300509448,1300509448
compute,1,755,1491492671099.00,,27,1300509448,1300509448
compute,1,754,1491492670092.00,,7,1300509448,1300509448
compute,1,753,1491492669085.00,,6,1300509448,1300509448
compute,1,752,1491492668058.00,,27,1300509448,1300509448
compute,1,751,1491492667052.00,,6,1300509448,1300509448
compute,1,750,1491492666045.00,,7,1300509448,1300509448
compute,1,749,1491492665018.00,,26,1300509448,1300509448
compute,1,748,1491492664010.00,,7,1300509448,1300509448
compute,1,747,1491492662991.00,,18,1300509448,1300509448
compute,1,746,1491492660345.00,,7,1474996152,1474996152
compute,1,745,1491492659338.00,,6,1474996152,1474996152
compute,1,744,1491492658331.00,,6,1474996152,1474996152
compute,1,743,1491492657324.00,,6,1474996152,1474996152
compute,1,742,1491492656318.00,,6,1474996152,1474996152
compute,1,741,1491492655311.00,,6,1474996152,1474996152
compute,1,740,1491492654305.00,,6,1474996152,1474996152
compute,1,739,1491492653298.00,,6,1474996152,1474996152
compute,1,738,1491492652291.00,,7,1474996152,1474996152
compute,1,737,1491492651285.00,,6,1474996152,1474996152
compute,1,736,1491492650257.00,,27,1474996152,1474996152
compute,1,735,1491492647359.00,,6,1563252200,1563252200
compute,1,734,1491492646353.00,,5,1563252200,1563252200
compute,1,733,1491492645325.00,,27,1563252200,1563252200
compute,1,732,1491492644319.00,,6,1563252200,1563252200
compute,1,731,1491492643313.00,,6,1563252200,1563252200
compute,1,730,1491492642286.00,,26,1563252200,1563252200
compute,1,729,1491492641280.00,,6,1563252200,1563252200
compute,1,728,1491492640273.00,,6,1563252200,1563252200
compute,1,727,1491492639246.00,,27,1563252200,1563252200
compute,1,726,1491492638239.00,,6,1563252200,1563252200
compute,1,725,1491492637233.00,,6,1563252200,1563252200
compute,1,724,1491492636216.00,,17,1563252200,1563252200
compute,1,723,1491492632919.00,,27,1199918392,1199918392
compute,1,722,1491492631913.00,,6,1199918392,1199918392
compute,1,721,1491492630906.00,,6,1199918392,1199918392
compute,1,720,1491492629879.00,,27,1199918392,1199918392
compute,1,719,1491492628872.00,,7,1199918392,1199918392
compute,1,718,1491492627865.00,,6,1199918392,1199918392
compute,1,717,1491492626838.00,,27,1199918392,1199918392
compute,1,716,1491492625831.00,,6,1199918392,1199918392
compute,1,715,1491492624803.00,,28,1199918392,1199918392
compute,1,714,1491492622730.00,,5,1015934800,1015934800
compute,1,713,1491492621703.00,,26,1015934800,1015934800
compute,1,712,1491492620697.00,,5,1015934800,1015934800
compute,1,711,1491492619690.00,,6,1015934800,1015934800
compute,1,710,1491492618664.00,,25,1015934800,1015934800
compute,1,709,1491492617657.00,,6,1015934800,1015934800
compute,1,708,1491492616650.00,,6,1015934800,1015934800
compute,1,707,1491492615633.00,,17,1015934800,1015934800
compute,1,706,1491492613568.00,,26,1330729160,1330729160
compute,1,705,1491492612562.00,,6,1330729160,1330729160
