compute,1,1100,1492496687932.0,7.0,94480,94480
compute,1,1099,1492496686925.0,7.0,94480,94480
compute,1,1098,1492496685918.0,6.0,94480,94480
compute,1,1097,1492496684911.0,7.0,94480,94480
compute,1,1096,1492496683905.0,6.0,94480,94480
compute,1,1095,1492496682899.0,5.0,94480,94480
compute,1,1094,1492496681892.0,6.0,94480,94480
compute,1,1093,1492496680885.0,6.0,94480,94480
compute,1,1092,1492496679879.0,5.0,94480,94480
compute,1,1091,1492496678873.0,5.0,94480,94480
compute,1,1090,1492496677866.0,6.0,94480,94480
compute,1,1089,1492496676859.0,6.0,94480,94480
compute,1,1088,1492496675852.0,6.0,94480,94480
compute,1,1087,1492496674845.0,6.0,94480,94480
compute,1,1086,1492496673838.0,6.0,94480,94480
compute,1,1085,1492496672831.0,6.0,94480,94480
compute,1,1084,1492496671824.0,6.0,94480,94480
compute,1,1083,1492496670817.0,7.0,94480,94480
compute,1,1082,1492496669810.0,7.0,94480,94480
compute,1,1081,1492496668803.0,6.0,94480,94480
compute,1,1080,1492496667796.0,6.0,94480,94480
compute,1,1079,1492496666789.0,6.0,94480,94480
compute,1,1078,1492496665782.0,7.0,94616,94480
compute,1,1077,1492496664775.0,6.0,94616,94616
compute,1,1076,1492496663768.0,6.0,94616,94616
compute,1,1075,1492496662761.0,6.0,94616,94616
compute,1,1074,1492496661754.0,6.0,94616,94616
compute,1,1073,1492496660747.0,6.0,94616,94616
compute,1,1072,1492496659740.0,6.0,94616,94616
compute,1,1071,1492496658733.0,6.0,94616,94616
compute,1,1070,1492496657726.0,6.0,94616,94616
compute,1,1069,1492496656719.0,6.0,94616,94616
compute,1,1068,1492496655712.0,6.0,94616,94616
compute,1,1067,1492496654705.0,6.0,94616,94616
compute,1,1066,1492496653698.0,6.0,94616,94616
compute,1,1065,1492496652691.0,7.0,94616,94616
compute,1,1064,1492496651684.0,6.0,94616,94616
compute,1,1063,1492496650677.0,6.0,94616,94616
compute,1,1062,1492496649670.0,7.0,94616,94616
compute,1,1061,1492496648663.0,7.0,94616,94616
compute,1,1060,1492496647656.0,7.0,94616,94616
compute,1,1059,1492496646649.0,7.0,94616,94616
compute,1,1058,1492496645642.0,6.0,94616,94616
compute,1,1057,1492496644635.0,7.0,94616,94616
compute,1,1056,1492496643628.0,7.0,94616,94616
compute,1,1055,1492496642621.0,6.0,94616,94616
compute,1,1054,1492496641615.0,6.0,94616,94616
compute,1,1053,1492496640609.0,6.0,94616,94616
compute,1,1052,1492496639603.0,6.0,94616,94616
compute,1,1051,1492496638597.0,6.0,94616,94616
compute,1,1050,1492496637590.0,6.0,94616,94616
compute,1,1049,1492496636584.0,6.0,94616,94616
compute,1,1048,1492496635578.0,6.0,94616,94616
compute,1,1047,1492496634571.0,6.0,94616,94616
compute,1,1046,1492496633565.0,6.0,94616,94616
compute,1,1045,1492496632559.0,6.0,94616,94616
compute,1,1044,1492496631553.0,6.0,94616,94616
compute,1,1043,1492496630548.0,5.0,94616,94616
compute,1,1042,1492496629542.0,5.0,94616,94616
compute,1,1041,1492496628536.0,5.0,94616,94616
compute,1,1040,1492496627530.0,5.0,94616,94616
compute,1,1039,1492496626523.0,6.0,94616,94616
compute,1,1038,1492496625517.0,5.0,94616,94616
compute,1,1037,1492496624510.0,6.0,94616,94616
compute,1,1036,1492496623504.0,5.0,94616,94616
compute,1,1035,1492496622498.0,5.0,94616,94616
compute,1,1034,1492496621492.0,5.0,94616,94616
compute,1,1033,1492496620486.0,5.0,94616,94616
compute,1,1032,1492496619480.0,5.0,94616,94616
compute,1,1031,1492496618474.0,6.0,94616,94616
compute,1,1030,1492496617468.0,5.0,94616,94616
compute,1,1029,1492496616462.0,5.0,94616,94616
compute,1,1028,1492496615456.0,5.0,94616,94616
compute,1,1027,1492496614449.0,6.0,94616,94616
compute,1,1026,1492496613443.0,5.0,94616,94616
compute,1,1025,1492496612437.0,5.0,94616,94616
compute,1,1024,1492496611431.0,5.0,94616,94616
compute,1,1023,1492496610425.0,5.0,94616,94616
compute,1,1022,1492496609418.0,6.0,94616,94616
compute,1,1021,1492496608412.0,6.0,94616,94616
compute,1,1020,1492496607406.0,6.0,94616,94616
compute,1,1019,1492496606400.0,5.0,94616,94616
compute,1,1018,1492496605393.0,6.0,94616,94616
compute,1,1017,1492496604387.0,6.0,94616,94616
compute,1,1016,1492496603381.0,5.0,94616,94616
compute,1,1015,1492496602375.0,6.0,94616,94616
compute,1,1014,1492496601369.0,6.0,94616,94616
compute,1,1013,1492496600363.0,6.0,94616,94616
compute,1,1012,1492496599357.0,6.0,94616,94616
compute,1,1011,1492496598351.0,6.0,94616,94616
compute,1,1010,1492496597345.0,6.0,94616,94616
compute,1,1009,1492496596338.0,6.0,94616,94616
compute,1,1008,1492496595331.0,6.0,94616,94616
compute,1,1007,1492496594325.0,5.0,94616,94616
compute,1,1006,1492496593318.0,7.0,94616,94616
compute,1,1005,1492496592311.0,6.0,94616,94616
compute,1,1004,1492496591305.0,6.0,94616,94616
compute,1,1003,1492496590299.0,6.0,94616,94616
compute,1,1002,1492496589293.0,6.0,94616,94616
compute,1,1001,1492496588287.0,6.0,94616,94616
compute,1,1000,1492496587280.0,6.0,94616,94616
compute,1,999,1492496586273.0,6.0,94616,94616
compute,1,998,1492496585266.0,7.0,94616,94616
compute,1,997,1492496584259.0,7.0,94616,94616
compute,1,996,1492496583252.0,6.0,94616,94616
compute,1,995,1492496582246.0,6.0,94616,94616
compute,1,994,1492496581239.0,7.0,94616,94616
compute,1,993,1492496580232.0,7.0,94616,94616
compute,1,992,1492496579226.0,6.0,94616,94616
compute,1,991,1492496578218.0,7.0,94616,94616
compute,1,990,1492496577212.0,6.0,94616,94616
compute,1,989,1492496576205.0,6.0,94616,94616
compute,1,988,1492496575199.0,5.0,94616,94616
compute,1,987,1492496574193.0,5.0,94616,94616
compute,1,986,1492496573187.0,5.0,94616,94616
compute,1,985,1492496572180.0,6.0,94616,94616
compute,1,984,1492496571173.0,6.0,94616,94616
compute,1,983,1492496570166.0,6.0,94616,94616
compute,1,982,1492496569160.0,5.0,94616,94616
compute,1,981,1492496568153.0,6.0,94616,94616
compute,1,980,1492496567146.0,6.0,94616,94616
compute,1,979,1492496566139.0,6.0,94616,94616
compute,1,978,1492496565133.0,6.0,94616,94616
compute,1,977,1492496564127.0,5.0,94616,94616
compute,1,976,1492496563121.0,5.0,94616,94616
compute,1,975,1492496562115.0,5.0,94616,94616
compute,1,974,1492496561108.0,6.0,94616,94616
compute,1,973,1492496560101.0,6.0,94616,94616
compute,1,972,1492496559095.0,6.0,94616,94616
compute,1,971,1492496558089.0,6.0,94616,94616
compute,1,970,1492496557083.0,6.0,94616,94616
compute,1,969,1492496556077.0,6.0,94616,94616
compute,1,968,1492496555071.0,5.0,94616,94616
compute,1,967,1492496554065.0,6.0,94616,94616
compute,1,966,1492496553059.0,6.0,94616,94616
compute,1,965,1492496552053.0,6.0,94616,94616
compute,1,964,1492496551046.0,6.0,94616,94616
compute,1,963,1492496550039.0,6.0,94616,94616
compute,1,962,1492496549032.0,6.0,94616,94616
compute,1,961,1492496548025.0,6.0,94616,94616
compute,1,960,1492496547018.0,6.0,94616,94616
compute,1,959,1492496546012.0,6.0,94616,94616
compute,1,958,1492496545006.0,6.0,94616,94616
compute,1,957,1492496543999.0,6.0,94616,94616
compute,1,956,1492496542993.0,6.0,94616,94616
compute,1,955,1492496541986.0,6.0,94616,94616
compute,1,954,1492496540980.0,6.0,94616,94616
compute,1,953,1492496539974.0,6.0,94616,94616
compute,1,952,1492496538968.0,6.0,94616,94616
compute,1,951,1492496537962.0,6.0,94616,94616
compute,1,950,1492496536955.0,6.0,94616,94616
compute,1,949,1492496535949.0,6.0,94616,94616
compute,1,948,1492496534943.0,6.0,94616,94616
compute,1,947,1492496533937.0,6.0,94616,94616
compute,1,946,1492496532930.0,6.0,94616,94616
compute,1,945,1492496531923.0,6.0,94616,94616
compute,1,944,1492496530916.0,6.0,94616,94616
compute,1,943,1492496529910.0,6.0,94616,94616
compute,1,942,1492496528904.0,6.0,94616,94616
compute,1,941,1492496527898.0,6.0,94616,94616
compute,1,940,1492496526892.0,6.0,94616,94616
compute,1,939,1492496525886.0,6.0,94616,94616
compute,1,938,1492496524880.0,6.0,94616,94616
compute,1,937,1492496523875.0,5.0,94616,94616
compute,1,936,1492496522869.0,5.0,94616,94616
compute,1,935,1492496521863.0,5.0,94616,94616
compute,1,934,1492496520857.0,5.0,94616,94616
compute,1,933,1492496519850.0,6.0,94616,94616
compute,1,932,1492496518843.0,6.0,94616,94616
compute,1,931,1492496517837.0,5.0,94616,94616
compute,1,930,1492496516831.0,5.0,94616,94616
compute,1,929,1492496515825.0,5.0,94616,94616
