35450000,42.435,-323448
35525000,42.404,-317568
35600000,42.353,-311688
35675000,42.396,-313488
35750000,42.273,-40856
35825000,42.676,-37536
35900000,42.71,-27048
35975000,42.809,-16560
36050000,42.574,559176
36125000,42.524,585024
36200000,42.678,604728
36275000,42.656,618288
36350000,42.812,637992
36425000,42.659,651552
36500000,42.619,671256
36575000,42.646,690960
36650000,42.667,704520
36725000,42.821,724224
36800000,42.351,2077176
36875000,42.377,2111216
36950000,42.372,2149352
37025000,42.776,2183392
37100000,42.481,2221528
37175000,42.38,2263760
37250000,42.321,2297800
37325000,42.234,2335936
37400000,42.325,2374072
37475000,42.496,2408112
37550000,42.412,2446248
37625000,42.547,2480288
37700000,42.443,2518424
37775000,42.443,2556560
37850000,42.341,2590600
37925000,42.756,2628736
38000000,42.413,2666872
38075000,42.588,2700912
38150000,42.626,2739048
38225000,42.612,2777184
38300000,42.529,2815320
38375000,42.566,2853456
38450000,42.619,2887496
38525000,42.673,2925632
38600000,42.545,2963768
38675000,42.474,2997808
38750000,42.528,3035944
38825000,42.604,3069984
38900000,42.441,3108120
38975000,42.608,3146256
39050000,42.674,3180296
39125000,42.476,3218432
39200000,42.522,3256568
39275000,42.595,3294704
39350000,42.156,3332840
39425000,2.184,7368672
39500000,2.129,7443672
39575000,2.088,7518672
39650000,2.346,7593672
39725000,2.1,7668672
39800000,2.135,7743672
39875000,2.434,7818672
39950000,2.186,7893672
40025000,2.115,7968672
40100000,2.13,8043672
40175000,2.108,8118672
40250000,2.117,8193672
40325000,2.101,8268672
40400000,2.176,8343672
40475000,2.137,8418672
40550000,2.154,8493672
40625000,2.07,8568672
